Date,City,AQI,AQI_Category,Traffic_Congestion_Pct,Traffic_Category,Energy_Consumption_MWh,Waste_Recycled_Pct,Waste_Landfill_Pct,Waste_Composted_Pct,Sustainability_Score
2023-06-26,Hyderabad,104,Moderate,54.0,Moderate,592.3,55.7,28.9,15.4,53.1
2023-06-27,Mumbai,143,Moderate,66.2,High,628.8,53.2,29.0,17.8,45.0
2023-06-27,Delhi,152,Moderate,78.0,High,721.9,45.3,40.4,14.3,35.4
2023-06-27,Bangalore,122,Moderate,64.9,High,541.3,64.6,21.0,14.4,54.3
2023-06-27,Chennai,105,Moderate,65.9,High,541.8,59.9,31.0,9.1,54.1
2023-06-27,Hyderabad,91,Satisfactory,54.6,Moderate,600.0,62.8,28.0,9.2,54.7
2023-06-28,Mumbai,124,Moderate,64.0,High,674.7,59.8,27.4,12.8,45.1
2023-06-28,Delhi,164,Moderate,73.2,High,746.9,43.2,47.9,8.9,35.5
2023-06-28,Bangalore,50,Good,51.8,Moderate,606.0,64.9,26.5,8.6,57.9
2023-06-28,Chennai,76,Satisfactory,46.6,Moderate,532.0,60.0,29.7,10.3,61.3
2023-06-28,Hyderabad,134,Moderate,57.3,Moderate,590.3,52.8,34.8,12.4,50.1
2023-06-29,Mumbai,133,Moderate,73.4,High,613.9,59.7,23.3,17.0,46.0
2023-06-29,Delhi,159,Moderate,77.1,High,719.1,47.9,42.2,9.9,35.8
2023-06-29,Bangalore,87,Satisfactory,66.3,High,561.3,61.8,21.9,16.3,54.2
2023-06-29,Chennai,113,Moderate,50.1,Moderate,543.8,63.0,26.0,11.0,58.1
2023-06-29,Hyderabad,101,Moderate,64.2,High,630.8,60.0,28.2,11.8,49.2
2023-06-30,Mumbai,125,Moderate,65.9,High,656.3,52.6,37.0,10.4,44.3
2023-06-30,Delhi,174,Moderate,67.9,High,703.2,41.0,45.8,13.2,35.8
2023-06-30,Bangalore,58,Satisfactory,61.3,High,543.9,62.7,22.9,14.4,58.5
2023-06-30,Chennai,110,Moderate,58.7,Moderate,580.0,65.1,25.6,9.3,54.2
2023-06-30,Hyderabad,110,Moderate,55.6,Moderate,574.4,60.2,26.1,13.7,54.4
2023-07-01,Mumbai,137,Moderate,57.3,Moderate,474.0,57.0,32.4,10.6,58.0
2023-07-01,Delhi,162,Moderate,82.6,Severe,672.5,46.0,43.9,10.1,35.5
2023-07-01,Bangalore,43,Good,61.9,High,517.2,68.5,22.9,8.6,62.1
2023-07-01,Chennai,54,Satisfactory,49.0,Moderate,415.1,63.9,21.0,15.1,70.1
2023-07-01,Hyderabad,108,Moderate,54.3,Moderate,501.1,60.4,28.6,11.0,59.5
2023-07-02,Mumbai,166,Moderate,59.6,Moderate,559.5,61.7,25.0,13.3,51.3
2023-07-02,Delhi,187,Moderate,83.3,Severe,610.3,47.6,42.6,9.8,38.1
2023-07-02,Bangalore,81,Satisfactory,55.0,Moderate,503.7,68.5,19.9,11.6,62.4
2023-07-02,Chennai,68,Satisfactory,56.3,Moderate,453.4,60.4,29.8,9.8,64.3
2023-07-02,Hyderabad,89,Satisfactory,61.7,High,548.8,72.0,15.6,12.4,58.1
2023-07-03,Mumbai,114,Moderate,69.0,High,546.5,57.8,30.5,11.7,52.1
2023-07-03,Delhi,180,Moderate,70.2,High,603.8,36.6,49.8,13.6,40.0
2023-07-03,Bangalore,88,Satisfactory,71.2,High,490.5,63.6,18.8,17.6,57.7
2023-07-03,Chennai,76,Satisfactory,56.0,Moderate,427.3,50.7,35.3,14.0,63.6
2023-07-03,Hyderabad,45,Good,56.4,Moderate,481.9,63.2,26.6,10.2,64.5
2023-07-04,Mumbai,126,Moderate,63.8,High,540.0,52.5,36.7,10.8,52.0
2023-07-04,Delhi,157,Moderate,74.0,High,625.5,41.0,50.6,8.4,39.9
2023-07-04,Bangalore,75,Satisfactory,63.8,High,443.4,68.9,20.8,10.3,64.4
2023-07-04,Chennai,96,Satisfactory,51.6,Moderate,385.8,67.3,17.4,15.3,69.4
2023-07-04,Hyderabad,97,Satisfactory,48.0,Moderate,516.1,66.6,18.5,14.9,62.0
2023-07-05,Mumbai,88,Satisfactory,58.8,Moderate,499.0,56.1,28.6,15.3,58.8
2023-07-05,Delhi,172,Moderate,75.4,High,658.4,44.4,44.1,11.5,37.3
2023-07-05,Bangalore,88,Satisfactory,55.5,Moderate,510.9,59.0,30.7,10.3,59.5
2023-07-05,Chennai,79,Satisfactory,47.3,Moderate,491.9,62.5,25.7,11.8,63.9
2023-07-05,Hyderabad,100,Satisfactory,60.1,High,473.5,59.4,27.6,13.0,60.0
2023-07-06,Mumbai,124,Moderate,66.7,High,516.5,54.0,33.5,12.5,53.2
2023-07-06,Delhi,161,Moderate,72.5,High,614.3,45.3,42.8,11.9,41.6
2023-07-06,Bangalore,86,Satisfactory,63.0,High,461.4,64.4,23.6,12.0,61.9
2023-07-06,Chennai,112,Moderate,57.6,Moderate,442.4,59.9,30.8,9.3,62.0
2023-07-06,Hyderabad,83,Satisfactory,56.0,Moderate,478.6,57.8,28.0,14.2,61.4
2023-07-07,Mumbai,122,Moderate,60.3,High,566.8,61.0,27.8,11.2,53.1
2023-07-07,Delhi,185,Moderate,75.3,High,595.1,38.3,50.2,11.5,39.3
2023-07-07,Bangalore,70,Satisfactory,68.5,High,495.3,65.5,16.6,17.9,59.6
2023-07-07,Chennai,53,Satisfactory,41.8,Moderate,424.3,62.8,28.8,8.4,71.2
2023-07-07,Hyderabad,107,Moderate,54.9,Moderate,454.5,64.8,18.7,16.5,63.2
2023-07-08,Mumbai,128,Moderate,66.1,High,585.1,55.1,28.2,16.7,49.0
2023-07-08,Delhi,180,Moderate,75.6,High,605.0,40.2,47.3,12.5,39.3
2023-07-08,Bangalore,93,Satisfactory,61.8,High,450.3,64.4,22.4,13.2,62.5
2023-07-08,Chennai,92,Satisfactory,60.9,High,437.9,59.8,25.2,15.0,62.6
2023-07-08,Hyderabad,126,Moderate,59.4,Moderate,485.4,59.0,31.3,9.7,57.8
2023-07-09,Mumbai,117,Moderate,75.1,High,512.7,57.1,28.4,14.5,52.3
2023-07-09,Delhi,196,Moderate,76.8,High,602.2,49.8,35.6,14.6,40.1
2023-07-09,Bangalore,83,Satisfactory,60.3,High,499.2,60.7,29.0,10.3,59.6
2023-07-09,Chennai,57,Satisfactory,65.2,High,461.2,64.0,19.3,16.7,63.0
2023-07-09,Hyderabad,91,Satisfactory,57.7,Moderate,456.8,60.0,22.7,17.3,62.3
2023-07-10,Mumbai,137,Moderate,65.4,High,493.4,57.3,30.8,11.9,54.8
2023-07-10,Delhi,188,Moderate,81.1,Severe,584.9,46.5,43.1,10.4,39.9
2023-07-10,Bangalore,102,Moderate,60.2,High,485.9,59.8,23.4,16.8,59.2
2023-07-10,Chennai,119,Moderate,47.0,Moderate,477.5,62.9,26.3,10.8,62.6
2023-07-10,Hyderabad,124,Moderate,68.9,High,482.9,58.6,29.6,11.8,55.6
2023-07-11,Mumbai,147,Moderate,62.8,High,504.8,56.0,33.6,10.4,53.9
2023-07-11,Delhi,206,Poor,89.5,Severe,632.6,40.1,46.5,13.4,32.5
2023-07-11,Bangalore,83,Satisfactory,64.4,High,418.0,63.2,20.2,16.6,64.2
2023-07-11,Chennai,83,Satisfactory,62.7,High,424.0,61.7,20.3,18.0,63.9
2023-07-11,Hyderabad,112,Moderate,58.0,Moderate,551.1,56.4,32.4,11.2,54.4
2023-07-12,Mumbai,82,Satisfactory,59.6,Moderate,539.3,60.4,22.8,16.8,57.3
2023-07-12,Delhi,174,Moderate,66.4,High,632.6,39.2,48.7,12.1,40.0
2023-07-12,Bangalore,41,Good,66.1,High,524.9,59.3,30.0,10.7,58.8
2023-07-12,Chennai,95,Satisfactory,51.2,Moderate,460.3,68.2,17.7,14.1,65.1
2023-07-12,Hyderabad,100,Satisfactory,66.2,High,492.6,62.9,22.2,14.9,58.0
2023-07-13,Mumbai,106,Moderate,71.9,High,484.9,58.7,27.3,14.0,55.8
2023-07-13,Delhi,174,Moderate,70.9,High,630.9,38.3,52.3,9.4,38.8
2023-07-13,Bangalore,82,Satisfactory,62.6,High,470.5,64.3,25.0,10.7,61.6
2023-07-13,Chennai,68,Satisfactory,59.1,Moderate,490.4,61.5,29.8,8.7,61.5
2023-07-13,Hyderabad,149,Moderate,50.8,Moderate,513.4,56.6,32.2,11.2,56.3
2023-07-14,Mumbai,110,Moderate,66.0,High,512.8,58.7,25.9,15.4,55.3
2023-07-14,Delhi,167,Moderate,80.0,Severe,572.2,37.8,48.3,13.9,40.5
2023-07-14,Bangalore,44,Good,59.3,Moderate,478.4,60.3,27.2,12.5,63.4
2023-07-14,Chennai,96,Satisfactory,52.4,Moderate,476.3,61.9,26.1,12.0,62.5
2023-07-14,Hyderabad,100,Satisfactory,50.9,Moderate,447.9,59.4,32.1,8.5,63.9
2023-07-15,Mumbai,119,Moderate,70.6,High,501.1,65.1,22.3,12.6,55.7
2023-07-15,Delhi,157,Moderate,80.4,Severe,644.1,43.6,47.0,9.4,37.7
2023-07-15,Bangalore,90,Satisfactory,55.4,Moderate,467.5,63.1,21.1,15.8,62.9
2023-07-15,Chennai,119,Moderate,50.5,Moderate,460.5,65.1,22.4,12.5,63.2
2023-07-15,Hyderabad,112,Moderate,65.7,High,485.3,57.4,30.1,12.5,56.8
2023-07-16,Mumbai,123,Moderate,74.0,High,564.7,54.1,30.7,15.2,48.4
2023-07-16,Delhi,185,Moderate,78.6,High,582.9,43.2,43.6,13.2,40.2
2023-07-16,Bangalore,57,Satisfactory,68.3,High,396.8,64.3,23.9,11.8,66.3
2023-07-16,Chennai,71,Satisfactory,61.0,High,473.0,59.3,26.1,14.6,61.5
2023-07-16,Hyderabad,123,Moderate,68.3,High,510.5,65.7,22.1,12.2,55.5
2023-07-17,Mumbai,112,Moderate,74.4,High,480.3,59.9,30.9,9.2,55.4
2023-07-17,Delhi,187,Moderate,79.5,High,593.5,39.9,47.5,12.6,38.5
2023-07-17,Bangalore,95,Satisfactory,55.3,Moderate,532.1,65.3,24.3,10.4,59.0
2023-07-17,Chennai,76,Satisfactory,50.4,Moderate,429.7,62.9,23.1,14.0,67.3
2023-07-17,Hyderabad,103,Moderate,66.1,High,462.0,56.5,27.2,16.3,58.5
2023-07-18,Mumbai,133,Moderate,65.8,High,515.3,57.1,26.4,16.5,53.5
2023-07-18,Delhi,161,Moderate,66.6,High,589.8,50.6,40.9,8.5,45.7
2023-07-18,Bangalore,71,Satisfactory,63.1,High,450.6,60.1,25.0,14.9,62.6
2023-07-18,Chennai,67,Satisfactory,48.1,Moderate,454.6,66.0,20.2,13.8,67.5
2023-07-18,Hyderabad,109,Moderate,57.4,Moderate,481.2,63.7,24.5,11.8,60.5
2023-07-19,Mumbai,141,Moderate,67.4,High,496.3,57.0,33.7,9.3,53.8
2023-07-19,Delhi,174,Moderate,72.0,High,573.9,41.2,43.8,15.0,42.7
2023-07-19,Bangalore,74,Satisfactory,59.3,Moderate,464.6,59.4,22.7,17.9,62.3
2023-07-19,Chennai,66,Satisfactory,54.9,Moderate,520.4,57.3,31.8,10.9,60.0
2023-07-19,Hyderabad,90,Satisfactory,55.2,Moderate,393.5,57.9,30.6,11.5,66.5
2023-07-20,Mumbai,139,Moderate,70.4,High,477.9,57.3,29.8,12.9,54.4
2023-07-20,Delhi,189,Moderate,83.9,Severe,588.5,31.2,60.8,8.0,35.9
2023-07-20,Bangalore,106,Moderate,62.5,High,513.0,70.2,13.8,16.0,58.7
2023-07-20,Chennai,112,Moderate,54.0,Moderate,420.7,66.4,19.2,14.4,65.5
2023-07-20,Hyderabad,114,Moderate,58.8,Moderate,479.5,66.9,22.0,11.1,60.6
2023-07-21,Mumbai,107,Moderate,64.6,High,565.6,58.2,30.4,11.4,52.5
2023-07-21,Delhi,175,Moderate,68.3,High,628.3,42.5,46.2,11.3,40.4
2023-07-21,Bangalore,67,Satisfactory,68.8,High,516.3,61.4,24.1,14.5,57.5
2023-07-21,Chennai,68,Satisfactory,55.0,Moderate,469.0,58.9,29.7,11.4,63.4
2023-07-21,Hyderabad,106,Moderate,52.4,Moderate,487.3,52.4,36.6,11.0,59.3
2023-07-22,Mumbai,121,Moderate,59.6,Moderate,500.0,57.4,27.7,14.9,56.8
2023-07-22,Delhi,190,Moderate,64.5,High,562.0,50.4,38.8,10.8,46.2
2023-07-22,Bangalore,131,Moderate,64.5,High,429.6,59.5,26.8,13.7,59.8
2023-07-22,Chennai,75,Satisfactory,59.2,Moderate,473.0,57.0,27.9,15.1,61.3
2023-07-22,Hyderabad,100,Satisfactory,59.9,Moderate,459.9,62.4,27.2,10.4,61.5
2023-07-23,Mumbai,81,Satisfactory,69.2,High,525.4,61.3,29.6,9.1,56.0
2023-07-23,Delhi,185,Moderate,66.3,High,637.8,39.8,52.0,8.2,39.2
2023-07-23,Bangalore,60,Satisfactory,62.0,High,495.0,73.4,11.3,15.3,63.4
2023-07-23,Chennai,63,Satisfactory,52.5,Moderate,477.8,68.4,15.4,16.2,65.7
2023-07-23,Hyderabad,127,Moderate,55.1,Moderate,522.4,64.8,22.6,12.6,57.7
2023-07-24,Mumbai,118,Moderate,57.7,Moderate,589.6,58.2,26.9,14.9,52.0
2023-07-24,Delhi,172,Moderate,75.1,High,601.0,42.3,44.5,13.2,40.6
2023-07-24,Bangalore,72,Satisfactory,56.8,Moderate,447.1,63.4,19.7,16.9,65.0
2023-07-24,Chennai,88,Satisfactory,57.5,Moderate,435.6,65.5,22.1,12.4,65.0
2023-07-24,Hyderabad,110,Moderate,60.8,High,489.2,60.7,25.1,14.2,58.5
2023-07-25,Mumbai,111,Moderate,64.4,High,504.5,60.8,29.8,9.4,56.6
2023-07-25,Delhi,174,Moderate,71.8,High,610.4,43.5,42.4,14.1,40.9
2023-07-25,Bangalore,70,Satisfactory,66.7,High,493.2,68.3,16.9,14.8,60.7
2023-07-25,Chennai,98,Satisfactory,55.2,Moderate,423.1,63.1,22.9,14.0,65.2
2023-07-25,Hyderabad,73,Satisfactory,52.2,Moderate,477.0,54.7,34.2,11.1,62.4
2023-07-26,Mumbai,135,Moderate,56.2,Moderate,502.3,53.7,28.6,17.7,55.9
2023-07-26,Delhi,179,Moderate,69.8,High,647.1,47.4,35.4,17.2,39.6
2023-07-26,Bangalore,61,Satisfactory,62.5,High,451.1,59.2,28.1,12.7,63.1
2023-07-26,Chennai,95,Satisfactory,58.2,Moderate,466.7,57.8,25.1,17.1,60.9
2023-07-26,Hyderabad,80,Satisfactory,64.3,High,463.1,53.9,29.3,16.8,59.7
2023-07-27,Mumbai,119,Moderate,65.2,High,492.4,58.6,28.8,12.6,56.3
2023-07-27,Delhi,193,Moderate,85.5,Severe,597.6,40.7,50.3,9.0,36.6
2023-07-27,Bangalore,94,Satisfactory,51.4,Moderate,450.1,70.1,14.0,15.9,66.1
2023-07-27,Chennai,76,Satisfactory,52.8,Moderate,404.2,64.9,21.6,13.5,68.7
2023-07-27,Hyderabad,119,Moderate,57.5,Moderate,460.3,66.2,19.9,13.9,61.7
2023-07-28,Mumbai,127,Moderate,58.5,Moderate,528.7,53.1,36.5,10.4,54.1
2023-07-28,Delhi,175,Moderate,74.4,High,645.6,39.8,47.3,12.9,37.3
2023-07-28,Bangalore,64,Satisfactory,57.5,Moderate,417.6,62.5,27.7,9.8,66.9
2023-07-28,Chennai,100,Satisfactory,53.4,Moderate,482.7,66.6,17.7,15.7,62.6
2023-07-28,Hyderabad,87,Satisfactory,63.3,High,483.0,58.5,25.3,16.2,59.2
2023-07-29,Mumbai,153,Moderate,56.4,Moderate,519.6,57.9,32.6,9.5,54.6
2023-07-29,Delhi,192,Moderate,82.5,Severe,579.6,45.3,44.7,10.0,39.4
2023-07-29,Bangalore,74,Satisfactory,56.4,Moderate,410.0,61.2,27.8,11.0,66.8
2023-07-29,Chennai,112,Moderate,51.8,Moderate,467.4,61.6,29.5,8.9,62.2
2023-07-29,Hyderabad,155,Moderate,59.4,Moderate,477.1,61.2,27.9,10.9,57.0
2023-07-30,Mumbai,108,Moderate,70.3,High,564.2,60.0,23.8,16.2,51.4
2023-07-30,Delhi,156,Moderate,85.7,Severe,624.6,39.8,45.2,15.0,36.9
2023-07-30,Bangalore,68,Satisfactory,64.4,High,448.2,67.6,18.9,13.5,64.1
2023-07-30,Chennai,83,Satisfactory,48.2,Moderate,451.2,65.6,17.2,17.2,66.6
2023-07-30,Hyderabad,108,Moderate,55.6,Moderate,534.7,59.9,30.8,9.3,56.9
2023-07-31,Mumbai,126,Moderate,65.3,High,513.8,53.5,34.1,12.4,53.5
2023-07-31,Delhi,186,Moderate,76.3,High,590.5,38.8,48.6,12.6,39.4
2023-07-31,Bangalore,87,Satisfactory,53.3,Moderate,453.1,66.1,20.8,13.1,65.1
2023-07-31,Chennai,75,Satisfactory,51.9,Moderate,428.2,64.0,22.0,14.0,67.3
2023-07-31,Hyderabad,71,Satisfactory,53.0,Moderate,492.9,64.7,23.2,12.1,63.4
2023-08-01,Mumbai,107,Moderate,70.4,High,558.5,57.3,27.7,15.0,51.3
2023-08-01,Delhi,194,Moderate,89.5,Severe,603.9,39.9,44.8,15.3,35.0
2023-08-01,Bangalore,132,Moderate,66.2,High,476.1,60.6,30.6,8.8,56.6
2023-08-01,Chennai,99,Satisfactory,58.4,Moderate,391.4,63.1,19.3,17.6,66.4
2023-08-01,Hyderabad,125,Moderate,69.0,High,497.7,56.7,34.8,8.5,54.2
2023-08-02,Mumbai,106,Moderate,80.7,Severe,484.7,58.9,28.4,12.7,53.7
2023-08-02,Delhi,177,Moderate,78.8,High,662.0,40.2,48.9,10.9,35.1
2023-08-02,Bangalore,120,Moderate,71.0,High,469.8,58.6,27.8,13.6,56.2
2023-08-02,Chennai,112,Moderate,62.6,High,444.8,63.1,19.0,17.9,61.2
2023-08-02,Hyderabad,111,Moderate,57.2,Moderate,487.1,61.6,25.3,13.1,59.7
2023-08-03,Mumbai,132,Moderate,68.1,High,536.4,60.4,23.0,16.6,52.4
2023-08-03,Delhi,187,Moderate,85.3,Severe,628.3,46.8,43.7,9.5,36.3
2023-08-03,Bangalore,50,Good,71.6,High,466.7,71.2,16.0,12.8,62.9
2023-08-03,Chennai,104,Moderate,48.6,Moderate,433.1,63.4,27.1,9.5,66.0
2023-08-03,Hyderabad,112,Moderate,63.6,High,394.7,60.3,24.0,15.7,63.5
2023-08-04,Mumbai,125,Moderate,78.4,High,506.6,55.9,28.8,15.3,51.2
2023-08-04,Delhi,164,Moderate,92.1,Severe,610.5,40.0,50.3,9.7,35.7
2023-08-04,Bangalore,68,Satisfactory,71.0,High,468.8,58.3,28.4,13.3,59.3
2023-08-04,Chennai,73,Satisfactory,66.4,High,423.4,62.4,20.9,16.7,63.8
2023-08-04,Hyderabad,143,Moderate,66.0,High,447.1,61.9,20.5,17.6,58.1
2023-08-05,Mumbai,121,Moderate,70.4,High,557.1,55.2,27.2,17.6,50.1
2023-08-05,Delhi,142,Moderate,90.6,Severe,627.1,39.2,50.1,10.7,36.2
2023-08-05,Bangalore,102,Moderate,73.1,High,429.9,69.4,15.1,15.5,61.4
2023-08-05,Chennai,91,Satisfactory,52.0,Moderate,449.2,65.4,19.7,14.9,65.3
2023-08-05,Hyderabad,112,Moderate,71.8,High,463.6,53.3,38.6,8.1,55.8
2023-08-06,Mumbai,130,Moderate,73.6,High,500.1,58.9,30.3,10.8,53.1
2023-08-06,Delhi,180,Moderate,86.2,Severe,669.4,47.2,38.2,14.6,34.0
2023-08-06,Bangalore,103,Moderate,55.4,Moderate,439.6,60.2,30.6,9.2,63.3
2023-08-06,Chennai,99,Satisfactory,57.5,Moderate,404.3,54.9,31.4,13.7,64.1
2023-08-06,Hyderabad,139,Moderate,62.4,High,482.3,57.1,30.2,12.7,56.1
2023-08-07,Mumbai,147,Moderate,68.7,High,541.3,56.5,31.2,12.3,50.2
2023-08-07,Delhi,204,Poor,79.1,High,602.1,44.1,47.2,8.7,37.9
2023-08-07,Bangalore,84,Satisfactory,62.2,High,464.8,66.2,16.2,17.6,62.4
2023-08-07,Chennai,92,Satisfactory,66.4,High,371.2,62.5,23.4,14.1,65.9
2023-08-07,Hyderabad,111,Moderate,71.3,High,521.8,65.4,24.4,10.2,54.7
2023-08-08,Mumbai,99,Satisfactory,61.6,High,517.0,56.2,35.1,8.7,56.3
2023-08-08,Delhi,166,Moderate,83.0,Severe,549.8,44.8,45.7,9.5,42.6
2023-08-08,Bangalore,54,Satisfactory,57.2,Moderate,457.9,62.3,22.7,15.0,65.1
2023-08-08,Chennai,113,Moderate,55.6,Moderate,369.2,61.1,26.0,12.9,67.2
2023-08-08,Hyderabad,70,Satisfactory,69.5,High,500.2,53.1,33.5,13.4,56.5
2023-08-09,Mumbai,168,Moderate,72.3,High,534.3,53.8,32.5,13.7,48.0
2023-08-09,Delhi,194,Moderate,82.8,Severe,597.4,38.3,47.4,14.3,36.7
2023-08-09,Bangalore,88,Satisfactory,67.3,High,395.4,62.8,28.4,8.8,64.5
2023-08-09,Chennai,64,Satisfactory,62.6,High,428.8,60.0,31.6,8.4,64.5
2023-08-09,Hyderabad,93,Satisfactory,67.6,High,468.7,52.0,33.7,14.3,57.4
2023-08-10,Mumbai,118,Moderate,74.0,High,487.1,53.2,37.4,9.4,53.4
2023-08-10,Delhi,189,Moderate,94.0,Severe,581.0,39.4,52.0,8.6,35.5
2023-08-10,Bangalore,66,Satisfactory,66.7,High,414.4,63.4,24.1,12.5,64.9
2023-08-10,Chennai,98,Satisfactory,60.0,High,489.6,64.4,27.2,8.4,60.2
2023-08-10,Hyderabad,126,Moderate,72.4,High,473.5,56.2,29.0,14.8,54.7
2023-08-11,Mumbai,130,Moderate,69.6,High,460.1,53.6,38.0,8.4,55.5
2023-08-11,Delhi,195,Moderate,91.8,Severe,544.0,43.6,47.9,8.5,38.8
2023-08-11,Bangalore,78,Satisfactory,65.0,High,474.5,66.1,22.8,11.1,61.4
2023-08-11,Chennai,99,Satisfactory,53.6,Moderate,459.2,66.7,17.1,16.2,64.0
2023-08-11,Hyderabad,119,Moderate,69.4,High,496.4,57.3,26.7,16.0,54.7
2023-08-12,Mumbai,94,Satisfactory,76.9,High,564.9,57.3,31.5,11.2,50.0
2023-08-12,Delhi,202,Poor,83.8,Severe,647.1,47.8,36.3,15.9,34.8
2023-08-12,Bangalore,83,Satisfactory,60.0,High,462.2,66.7,23.9,9.4,63.2
2023-08-12,Chennai,70,Satisfactory,64.7,High,409.6,60.6,22.1,17.3,64.9
2023-08-12,Hyderabad,110,Moderate,65.7,High,513.7,55.5,28.7,15.8,54.7
2023-08-13,Mumbai,144,Moderate,72.7,High,538.9,58.1,33.0,8.9,49.9
2023-08-13,Delhi,157,Moderate,74.8,High,562.9,45.6,38.7,15.7,44.6
2023-08-13,Bangalore,76,Satisfactory,64.2,High,446.7,61.3,26.6,12.1,62.5
2023-08-13,Chennai,116,Moderate,56.9,Moderate,458.4,62.6,24.4,13.0,61.4
2023-08-13,Hyderabad,126,Moderate,62.4,High,495.6,56.4,35.6,8.0,55.9
2023-08-14,Mumbai,124,Moderate,75.0,High,506.8,57.7,30.7,11.6,52.4
2023-08-14,Delhi,180,Moderate,77.5,High,619.9,48.7,36.7,14.6,39.6
2023-08-14,Bangalore,79,Satisfactory,71.9,High,483.2,59.2,23.1,17.7,57.7
2023-08-14,Chennai,82,Satisfactory,60.6,High,435.7,61.0,24.6,14.4,63.6
2023-08-14,Hyderabad,98,Satisfactory,71.3,High,462.6,66.2,18.2,15.6,59.4
2023-08-15,Mumbai,152,Moderate,74.6,High,536.6,56.9,27.2,15.9,48.8
2023-08-15,Delhi,170,Moderate,85.3,Severe,647.9,38.1,48.0,13.9,34.4
2023-08-15,Bangalore,75,Satisfactory,71.5,High,458.2,61.8,22.4,15.8,60.1
2023-08-15,Chennai,90,Satisfactory,62.4,High,435.3,53.9,34.3,11.8,61.3
2023-08-15,Hyderabad,106,Moderate,71.7,High,427.2,60.8,29.8,9.4,59.9
2023-08-16,Mumbai,141,Moderate,69.1,High,507.7,59.4,25.4,15.2,53.2
2023-08-16,Delhi,145,Moderate,72.9,High,614.6,44.0,41.1,14.9,42.2
2023-08-16,Bangalore,90,Satisfactory,69.2,High,489.8,61.4,28.9,9.7,57.7
2023-08-16,Chennai,73,Satisfactory,70.4,High,397.9,57.7,27.9,14.4,63.4
2023-08-16,Hyderabad,94,Satisfactory,62.6,High,547.9,58.5,32.6,8.9,54.9
2023-08-17,Mumbai,136,Moderate,66.6,High,560.1,57.9,25.7,16.4,50.5
2023-08-17,Delhi,173,Moderate,94.5,Severe,608.0,39.0,49.7,11.3,34.5
2023-08-17,Bangalore,47,Good,61.9,High,455.7,63.8,22.5,13.7,64.7
2023-08-17,Chennai,144,Moderate,60.5,High,472.8,63.1,21.2,15.7,58.1
2023-08-17,Hyderabad,124,Moderate,66.5,High,436.8,60.9,22.9,16.2,59.6
2023-08-18,Mumbai,110,Moderate,73.3,High,515.6,57.8,26.9,15.3,53.2
2023-08-18,Delhi,188,Moderate,84.0,Severe,597.7,47.5,43.6,8.9,38.6
2023-08-18,Bangalore,66,Satisfactory,68.6,High,452.9,57.4,27.1,15.5,60.8
2023-08-18,Chennai,113,Moderate,61.0,High,448.4,53.9,34.0,12.1,59.5
2023-08-18,Hyderabad,106,Moderate,59.4,Moderate,448.6,61.3,22.1,16.6,61.8
2023-08-19,Mumbai,158,Moderate,77.5,High,516.1,58.9,28.8,12.3,49.4
2023-08-19,Delhi,173,Moderate,99.4,Severe,558.5,40.1,44.0,15.9,36.6
2023-08-19,Bangalore,113,Moderate,74.0,High,469.1,63.7,18.8,17.5,56.9
2023-08-19,Chennai,76,Satisfactory,48.8,Moderate,461.9,64.5,21.3,14.2,66.0
2023-08-19,Hyderabad,95,Satisfactory,67.8,High,479.6,59.5,25.4,15.1,58.0
2023-08-20,Mumbai,138,Moderate,88.2,Severe,521.1,60.0,27.2,12.8,47.9
2023-08-20,Delhi,201,Poor,82.1,Severe,629.9,41.3,43.2,15.5,35.1
2023-08-20,Bangalore,83,Satisfactory,73.5,High,465.1,71.0,18.2,10.8,60.5
2023-08-20,Chennai,109,Moderate,62.1,High,403.4,62.4,28.4,9.2,64.0
2023-08-20,Hyderabad,95,Satisfactory,56.2,Moderate,465.6,59.3,26.5,14.2,61.8
2023-08-21,Mumbai,137,Moderate,58.2,Moderate,545.8,49.1,42.2,8.7,51.7
2023-08-21,Delhi,194,Moderate,80.8,Severe,666.1,46.1,43.0,10.9,34.5
2023-08-21,Bangalore,89,Satisfactory,67.2,High,462.5,71.1,15.9,13.0,61.9
2023-08-21,Chennai,109,Moderate,54.9,Moderate,422.6,59.6,22.7,17.7,64.0
2023-08-21,Hyderabad,93,Satisfactory,64.2,High,471.4,63.6,22.0,14.4,60.4
2023-08-22,Mumbai,122,Moderate,74.1,High,535.1,55.9,26.6,17.5,50.6
2023-08-22,Delhi,167,Moderate,80.1,Severe,586.2,46.8,41.9,11.3,41.4
2023-08-22,Bangalore,58,Satisfactory,62.9,High,487.8,61.4,27.6,11.0,61.3
2023-08-22,Chennai,115,Moderate,67.8,High,451.0,64.7,22.5,12.8,59.7
2023-08-22,Hyderabad,132,Moderate,63.1,High,516.8,61.1,26.3,12.6,55.0
2023-08-23,Mumbai,144,Moderate,83.8,Severe,514.2,54.8,27.5,17.7,48.0
2023-08-23,Delhi,193,Moderate,77.2,High,601.3,40.0,49.6,10.4,38.3
2023-08-23,Bangalore,96,Satisfactory,69.3,High,486.3,67.2,23.0,9.8,58.7
2023-08-23,Chennai,89,Satisfactory,59.4,Moderate,428.8,65.4,22.9,11.7,64.8
2023-08-23,Hyderabad,92,Satisfactory,64.1,High,468.5,68.5,19.5,12.0,61.6
